verify-fdge — cumplimiento mecánico de la Methodology Suite 13.2.0

PASA
  ✓ SUITE-R08      REGISTRY.json presente y coherente.
  ! FDGE-R43       PT-127: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-127: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-128: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-128: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-129: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-129: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-130: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! SUITE-R44      PT-130: 2 fila(s) de changes/PT-130-la-comprobacion-acusa-a-quien-la-documenta/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-130. Sin eso, aplazar es narrar. «Arreglar las **once** lecturas de alcance am» → «`FPGE` · candidatos, vía `MATRIZ.m» no cita a nadie · «Responder si el trabajo **de lote** puede ci» → «`FPGE` · queda declarada» no cita a nadie
  ! FDGE-R43       PT-131: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-131: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-132: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-132: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-133: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-133: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-133: 3 fila(s) de changes/PT-133-parada-exige-plataforma-que-no-necesita/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-133. Sin eso, aplazar es narrar. «Revisar las demás acciones de `SIN_PLATAFORM» → «hallazgo propio si aparece» no cita a nadie · «Reescribir el `manifest.json` de `PT-116`» → «`HISTORY.log`» no cita a nadie · «Un verificador que cace «rama escrita pero i» → «declarado, sin número» no cita a nadie
  ! FDGE-R43       PT-134: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-135: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! SUITE-R44      PT-135: 2 fila(s) de changes/PT-135-el-lint-de-helpers-no-ve-los-de-montaje/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-135. Sin eso, aplazar es narrar. «Arreglar las once lecturas de alcance amplio» → «`FPGE` · candidatos» no cita a nadie · «Dar regla a `CE-004`» → «`FPGE` · candidato publicado por `» no cita a nadie
  ! FDGE-R43       PT-136: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-137: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-138: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-139: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-140: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-141: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-142: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-143: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! FDGE-R43       PT-144: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-144: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-144: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-145: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-145: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-145: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-146: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-146: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-146: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-147: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-147: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-147: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-148: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-148: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-148: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-149: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-149: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-149: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en REFACTOR_SCOPE.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-150: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-150: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R35      PT-150: «estado» divergente — el registro dice «INTEGRATED» y su línea de índice en DISCOVERY.md dice «DRAFT». El índice ESPEJA el registro (SUITE-R35); el registro asigna. · AVISO AHORA, ERROR EN G4.
  ! SUITE-R35      PT-151: «status» divergente — el registro dice «VALIDATION_PENDING» y su intake dice «DEFERRED». Se usa el del intake (PT-004: es lo que el PT dice de sí mismo), y por eso se dice: un YAML que se queda atrás apaga comprobaciones sin que nada avise. · AVISO AHORA, ERROR EN G4.
